Scenario_id,Object_type,Object_speed_kmph,time_to_collision_sec,braking_triggered,collision_avoided
8727,Motorcycle,41.795873241431664,2.9,1,1
8728,Bike,7.298791753384611,1.22,1,0
8729,Bike,5.36477522986533,4.73,0,0
8730,Motorcycle,49.02137555056249,4.95,0,0
8731,Truck,52.95929456373838,2.02,1,1
8732,Pedestrian,7.949023120469077,1.07,1,0
8733,Bike,14.144725193232379,5.73,0,0
8734,Truck,18.994170466135497,6.98,0,0
8735,Motorcycle,7.050957131290756,7.18,0,0
8736,Motorcycle,16.134174626178893,2.6,1,1
8737,Animal,4.483641170418901,6.96,0,0
8738,Pedestrian,6.826204148344743,5.0,0,0
8739,Pedestrian,9.503429922339373,7.16,0,0
8740,Bike,5.592925949349134,5.26,0,0
8741,Pedestrian,3.3126691414441947,5.97,0,0
8742,Pedestrian,8.95926393658368,1.13,1,0
8743,Car,62.42813080782261,4.54,0,0
8744,Bike,5.3408721907756185,7.03,0,0
8745,Car,62.06063617371563,0.75,1,0
8746,Bike,17.94705009613216,6.61,0,0
8747,Animal,5.702771553659572,0.88,1,0
8748,Bike,22.692934528378363,5.96,0,0
8749,Pedestrian,9.45686985183616,0.8,1,0
8750,Motorcycle,58.894397315222776,3.66,1,1
8751,Truck,51.97681476293851,2.54,1,1
8752,Bike,2.8243817994917975,2.39,1,1
8753,Pedestrian,4.760026607659469,4.55,0,0
8754,Bike,5.429121049154758,6.77,0,0
8755,Bike,26.44075736803548,7.0,0,0
8756,Animal,7.367658450058633,6.17,0,0
8757,Pedestrian,1.8581308798691527,3.33,1,1
8758,Bike,10.352255522636655,1.96,1,0
8759,Animal,9.173232281289726,7.55,0,0
8760,Car,54.31356312526887,4.11,0,0
8761,Animal,7.414699381481681,7.07,0,0
8762,Motorcycle,80.82919694873162,2.85,1,1
8763,Car,70.26341152427037,6.8,0,0
8764,Pedestrian,9.079413708200542,7.55,0,0
8765,Animal,2.477369747033703,6.96,0,0
8766,Car,37.28353310445127,2.74,1,1
8767,Motorcycle,16.467837046155495,7.05,0,0
8768,Car,37.409549409392916,2.33,1,1
8769,Motorcycle,38.67731176307634,5.46,0,0
8770,Truck,48.46330010544701,1.7,1,0
8771,Bike,2.7002261670356624,2.36,1,1
8772,Truck,33.62403863345646,1.75,1,0
8773,Truck,28.985403481976537,1.88,1,0
8774,Truck,51.91156389202061,3.76,1,1
8775,Car,23.848958341665444,1.64,1,0
8776,Animal,1.928903127165888,4.48,0,0
8777,Car,15.461317574464905,2.72,1,1
8778,Truck,47.84372680624375,6.29,0,0
8779,Motorcycle,38.34978456664794,7.96,0,0
8780,Truck,45.13071406992801,1.86,1,0
8781,Truck,73.46382529291476,6.25,0,0
8782,Animal,6.8642841539580015,1.11,1,0
8783,Bike,18.91058167977812,3.19,1,1
8784,Pedestrian,8.897363398723344,7.96,0,0
8785,Bike,1.9933665604842457,6.33,0,0
8786,Car,70.36891236090936,6.96,0,0
8787,Truck,3.662030012230174,1.87,1,0
8788,Animal,4.3355661398043805,1.4,1,0
8789,Animal,5.842366845945854,7.51,0,0
8790,Pedestrian,4.7235327409158225,4.7,0,0
8791,Animal,4.947782845179837,3.98,1,1
8792,Car,91.78278175195209,1.0,1,0
8793,Car,98.68924377618647,1.29,1,0
8794,Motorcycle,92.79974878864823,5.58,0,0
8795,Animal,4.918335413891139,4.27,0,0
8796,Car,24.17563977074705,6.91,0,0
8797,Car,6.595257663094824,6.08,0,0
8798,Motorcycle,6.631719899373727,0.91,1,0
8799,Animal,4.0760425043250725,1.54,1,0
8800,Animal,2.3589523766884515,7.39,0,0
8801,Pedestrian,4.709492722226597,5.78,0,0
8802,Pedestrian,1.831480822825367,7.39,0,0
8803,Truck,26.38317786268897,4.39,0,0
8804,Truck,48.944120410854445,2.85,1,1
8805,Animal,4.233819666332611,0.73,1,0
8806,Truck,13.86335511109776,7.43,0,0
8807,Animal,2.726214453857263,5.7,0,0
8808,Truck,76.12972037902021,1.11,1,0
8809,Truck,47.29757969265216,4.03,0,0
8810,Motorcycle,89.5416204438203,6.27,0,0
8811,Car,85.08386359424674,6.53,0,0
8812,Truck,46.22744365564359,1.25,1,0
8813,Car,95.38846757476504,5.72,0,0
8814,Animal,6.735278928274466,7.5,0,0
8815,Animal,6.962768292113596,7.21,0,0
8816,Animal,1.9329530504121069,1.16,1,0
8817,Animal,8.708361726815156,5.9,0,0
8818,Truck,33.041553772527834,3.3,1,1
8819,Truck,52.570342594282735,5.88,0,0
8820,Motorcycle,92.80204854750119,4.76,0,0
8821,Bike,21.42254042402186,1.56,1,0
8822,Car,5.587560380541585,2.96,1,1
8823,Pedestrian,3.1928507427546773,2.01,1,1
8824,Bike,13.370087979755976,5.32,0,0
8825,Animal,2.216029282998047,6.86,0,0
8826,Car,83.29579554976601,3.47,1,1
8827,Pedestrian,4.82323904597228,0.83,1,0
8828,Bike,9.954033598773854,5.06,0,0
8829,Car,56.724347313280624,2.38,1,1
8830,Pedestrian,8.540055695831416,7.35,0,0
8831,Motorcycle,40.66243615403546,2.36,1,1
8832,Animal,6.0799495403673,7.94,0,0
8833,Animal,9.516101542250725,7.35,0,0
8834,Car,75.59461518756194,7.68,0,0
8835,Animal,6.3423368101647135,3.07,1,1
8836,Bike,6.756469112510416,2.52,1,1
8837,Animal,6.267460819882986,6.82,0,0
8838,Bike,23.630875784182564,7.49,0,0
8839,Truck,57.777949724973496,4.07,0,0
8840,Car,14.958070949478515,6.43,0,0
8841,Motorcycle,40.81793896736531,2.61,1,1
8842,Bike,6.640294908869352,7.7,0,0
8843,Car,74.47562107448566,7.73,0,0
8844,Car,87.19630407798576,5.66,0,0
8845,Bike,25.125545035083235,6.95,0,0
8846,Bike,3.3125295821530107,5.49,0,0
8847,Bike,16.130871105847675,2.56,1,1
8848,Pedestrian,2.713460076639824,7.72,0,0
8849,Car,15.92747813861036,1.43,1,0
8850,Motorcycle,13.57182540532523,5.59,0,0
8851,Truck,63.58910095124157,6.03,0,0
8852,Truck,27.006479591161472,6.49,0,0
8853,Bike,20.075702543762585,0.53,1,0
8854,Car,52.53801151017538,2.96,1,1
8855,Motorcycle,7.01643380468426,4.68,0,0
8856,Truck,12.709916534283062,7.99,0,0
8857,Pedestrian,4.746150199154709,4.2,0,0
8858,Truck,15.243271307153046,4.6,0,0
8859,Car,62.39382263149172,5.48,0,0
8860,Bike,29.651343177027886,2.95,1,1
8861,Animal,2.1396316940183056,3.2,1,1
8862,Motorcycle,74.73312906005198,7.79,0,0
8863,Bike,22.121696019427386,6.41,0,0
8864,Car,70.57737563549222,5.93,0,0
8865,Pedestrian,3.1055214722414513,4.56,0,0
8866,Pedestrian,4.916992355051963,3.45,1,1
8867,Motorcycle,4.43219583483643,6.84,0,0
8868,Pedestrian,8.669321942911921,1.0,1,0
8869,Bike,9.314462970028632,3.1,1,1
8870,Bike,11.002453226648678,5.5,0,0
8871,Bike,22.116602520588323,5.4,0,0
8872,Motorcycle,16.421242421281306,3.63,1,1
8873,Truck,58.02661654217577,6.76,0,0
8874,Truck,57.8646183993564,1.74,1,0
8875,Car,83.2232585574562,0.87,1,0
8876,Car,86.1233862142959,5.47,0,0
8877,Bike,2.2778705381670097,1.02,1,0
8878,Car,69.45067041027868,5.69,0,0
8879,Bike,13.022216685948125,4.17,0,0
8880,Motorcycle,59.3247534458507,6.3,0,0
8881,Pedestrian,2.24139137766185,7.4,0,0
8882,Car,28.241220616843716,5.13,0,0
8883,Truck,44.53900592056609,7.22,0,0
8884,Pedestrian,5.606852076508677,7.5,0,0
8885,Motorcycle,22.418719457624043,2.98,1,1
8886,Truck,13.035641943144025,7.55,0,0
8887,Pedestrian,2.439193823711086,4.09,0,0
8888,Animal,9.942253535784534,6.68,0,0
8889,Motorcycle,29.129650107112056,3.97,1,1
8890,Pedestrian,2.388411975218683,1.79,1,0
8891,Pedestrian,2.5814099599097746,7.0,0,0
8892,Bike,23.81572545628959,7.44,0,0
8893,Car,42.1474994400035,6.91,0,0
8894,Truck,49.893141192398296,0.94,1,0
8895,Animal,4.536614486830402,7.75,0,0
8896,Pedestrian,4.4819605000603,1.54,1,0
8897,Motorcycle,87.63911168315137,1.04,1,0
8898,Animal,6.129540782877896,4.86,0,0
8899,Bike,20.022445334781185,6.3,0,0
8900,Truck,48.315743461155975,7.0,0,0
8901,Motorcycle,15.031929323865256,6.68,0,0
8902,Motorcycle,54.78967524902816,1.27,1,0
8903,Bike,22.082955166565426,4.35,0,0
8904,Truck,24.937973125728018,2.65,1,1
8905,Pedestrian,1.767366416901958,3.18,1,1
8906,Bike,12.666945801107651,5.72,0,0
8907,Animal,3.3157756484666367,5.07,0,0
8908,Motorcycle,43.95517401677314,5.9,0,0
8909,Motorcycle,33.45973130682163,5.43,0,0
8910,Truck,41.17026960816264,7.66,0,0
8911,Car,43.08214181888464,7.49,0,0
8912,Truck,2.2199704899937145,7.33,0,0
8913,Bike,18.538257939792217,0.97,1,0
8914,Car,72.27570757624613,3.63,1,1
8915,Bike,13.482965988568534,4.38,0,0
8916,Animal,3.8553970847615022,5.7,0,0
8917,Truck,68.01617532761783,2.37,1,1
8918,Bike,14.256220700935332,1.54,1,0
8919,Truck,35.331944601612506,4.75,0,0
8920,Motorcycle,68.52127980563695,2.39,1,1
8921,Bike,28.364484428936347,7.57,0,0
8922,Pedestrian,4.791518164008008,5.88,0,0
8923,Bike,18.040093204419478,3.46,1,1
8924,Pedestrian,9.499238903512486,6.58,0,0
8925,Truck,52.16883316714943,6.73,0,0
8926,Animal,6.352003497670459,2.28,1,1
8927,Animal,9.549979912533592,7.01,0,0
8928,Motorcycle,88.11106204575393,4.87,0,0
8929,Truck,63.9837340639368,4.65,0,0
8930,Pedestrian,5.186830575861799,3.1,1,1
8931,Motorcycle,96.55786541723722,4.13,0,0
8932,Truck,31.46938826210795,5.17,0,0
8933,Motorcycle,15.085252981553399,7.53,0,0
8934,Motorcycle,75.96928673926351,2.85,1,1
8935,Animal,8.827328411074939,5.79,0,0
8936,Pedestrian,8.676692292043027,1.86,1,0
8937,Animal,9.366541959146328,2.43,1,1
8938,Pedestrian,2.7261851332051013,5.11,0,0
8939,Bike,29.157907151479296,6.5,0,0
8940,Motorcycle,88.6929337517046,1.3,1,0
8941,Motorcycle,73.8078483577362,2.89,1,1
8942,Motorcycle,9.577981098520935,7.4,0,0
8943,Car,11.732946273675823,4.27,0,0
8944,Truck,65.50265046815069,7.24,0,0
8945,Motorcycle,86.45257242583492,2.14,1,1
8946,Motorcycle,82.30286815415133,4.56,0,0
8947,Motorcycle,58.12162496638925,6.4,0,0
8948,Motorcycle,6.785964974309196,1.66,1,0
8949,Motorcycle,74.32298905700699,6.22,0,0
8950,Animal,4.954891224348135,3.54,1,1
8951,Car,27.81870768393772,3.42,1,1
8952,Bike,5.288827830641444,5.41,0,0
8953,Bike,24.97938609119275,1.05,1,0
8954,Animal,9.94679200823694,2.72,1,1
8955,Animal,2.731695718572275,7.0,0,0
8956,Animal,4.979172812427327,4.25,0,0
8957,Motorcycle,12.570265323716892,6.58,0,0
8958,Motorcycle,76.64059967008437,2.24,1,1
8959,Pedestrian,4.163254608753641,7.03,0,0
8960,Truck,56.70976309798886,3.22,1,1
8961,Pedestrian,9.749604535267268,4.59,0,0
8962,Truck,64.70797102328042,0.8,1,0
8963,Car,49.332404549137735,3.18,1,1
8964,Animal,1.9279947211472144,0.98,1,0
8965,Truck,42.870874064833075,7.73,0,0
8966,Pedestrian,8.359998564016525,5.44,0,0
8967,Animal,8.87300606837844,2.2,1,1
8968,Truck,49.02861992483725,2.24,1,1
8969,Motorcycle,60.25152270759606,1.86,1,0
8970,Car,81.81498465002214,1.5,1,0
8971,Animal,2.1421763282862902,3.73,1,1
8972,Truck,62.68526487417025,6.34,0,0
8973,Motorcycle,16.348125947445727,4.41,0,0
8974,Car,32.52130560533241,3.23,1,1
8975,Animal,7.0117636234761616,3.03,1,1
8976,Pedestrian,2.6672437386064907,5.43,0,0
8977,Pedestrian,6.89332026173758,7.72,0,0
8978,Pedestrian,1.5930137982518895,3.74,1,1
8979,Car,72.7090235513841,6.7,0,0
8980,Truck,47.966272628964695,5.61,0,0
8981,Truck,43.09327066990309,2.35,1,1
8982,Animal,8.39787357740939,0.59,1,0
8983,Motorcycle,46.317498553625335,0.6,1,0
8984,Bike,5.034239271263823,1.33,1,0
8985,Car,31.82531445942515,1.16,1,0
8986,Car,56.010123583808564,5.17,0,0
8987,Pedestrian,6.742900493819281,3.09,1,1
8988,Motorcycle,90.76621548134018,6.85,0,0
8989,Bike,20.7607150890309,7.54,0,0
8990,Bike,8.083613935696285,1.71,1,0
8991,Bike,8.937472857572065,3.63,1,1
8992,Truck,60.94812623869865,6.02,0,0
8993,Motorcycle,51.787667426937595,7.45,0,0
8994,Animal,8.178776206785415,0.83,1,0
8995,Pedestrian,9.486676074411513,7.19,0,0
8996,Pedestrian,7.851571354922095,3.09,1,1
8997,Pedestrian,2.994830825222651,7.62,0,0
8998,Car,35.89996783840581,7.98,0,0
8999,Truck,1.9903770658438493,3.68,1,1
9000,Car,19.826042251882296,1.04,1,0
9001,Motorcycle,57.415440815200924,1.7,1,0
9002,Car,90.27742621765412,2.81,1,1
9003,Truck,9.172690103021086,6.36,0,0
9004,Truck,5.695289863844973,4.39,0,0
9005,Truck,79.49524721171275,2.79,1,1
9006,Truck,40.150696528305765,4.66,0,0
9007,Motorcycle,69.41183884542407,1.53,1,0
9008,Truck,54.262256323411954,7.19,0,0
9009,Motorcycle,37.10238485959393,0.56,1,0
9010,Motorcycle,69.1863840824242,1.84,1,0
9011,Car,74.00254004769519,5.53,0,0
9012,Bike,19.618246763016256,5.12,0,0
9013,Pedestrian,3.0896689303436453,1.37,1,0
9014,Motorcycle,83.17017504057198,7.26,0,0
9015,Bike,27.59791893500306,5.75,0,0
9016,Car,71.38802511979377,5.91,0,0
9017,Motorcycle,7.81213768179783,7.13,0,0
9018,Motorcycle,96.05114415246148,7.15,0,0
9019,Truck,29.907646717018046,0.84,1,0
9020,Car,20.36061174569474,2.13,1,1
9021,Car,20.574324463275353,2.86,1,1
9022,Bike,13.843134281994459,5.27,0,0
9023,Animal,3.370233390973411,7.9,0,0
9024,Animal,6.302506528650664,7.44,0,0
9025,Bike,22.643710914465387,4.73,0,0
9026,Truck,45.54967975330925,5.57,0,0
9027,Motorcycle,15.750921818449477,7.88,0,0
9028,Motorcycle,50.63450111756528,1.85,1,0
9029,Animal,2.412734295497037,2.91,1,1
9030,Motorcycle,87.9844996476745,0.71,1,0
9031,Animal,3.700099990308856,5.81,0,0
9032,Motorcycle,98.40427556392007,7.67,0,0
9033,Animal,2.8226647524979267,4.0,1,1
9034,Bike,5.11383331902671,7.05,0,0
9035,Motorcycle,16.67699674661399,2.48,1,1
9036,Pedestrian,2.9286157608174705,5.91,0,0
9037,Bike,29.96293033365391,2.86,1,1
9038,Animal,1.728430666704757,1.96,1,0
9039,Bike,14.366772196140335,0.88,1,0
9040,Truck,25.39288273940665,4.72,0,0
9041,Pedestrian,6.515096408646592,6.1,0,0
9042,Motorcycle,58.0002721808756,5.02,0,0
9043,Car,18.132741138785146,5.44,0,0
9044,Animal,9.68756436772384,7.11,0,0
9045,Motorcycle,48.982966251982184,3.3,1,1
9046,Car,11.484748140034927,6.15,0,0
9047,Pedestrian,9.549121337074004,7.09,0,0
9048,Pedestrian,7.019161337378543,5.14,0,0
9049,Bike,24.390795956748327,6.36,0,0
9050,Motorcycle,91.73092902720792,6.15,0,0
9051,Motorcycle,95.88075477346034,1.01,1,0
9052,Motorcycle,50.29374512534435,7.04,0,0
9053,Animal,6.89020419344112,7.97,0,0
9054,Animal,6.790948166460208,7.74,0,0
9055,Bike,3.527971990032588,2.33,1,1
9056,Motorcycle,21.22282793298725,1.26,1,0
9057,Motorcycle,61.272964867983426,6.86,0,0
9058,Truck,73.97901371060884,1.7,1,0
9059,Animal,2.3604056350326124,6.64,0,0
9060,Animal,3.9688021551765558,2.29,1,1
9061,Bike,20.238987545183665,1.86,1,0
9062,Animal,8.184272995505497,4.7,0,0
9063,Car,54.2982483559344,3.85,1,1
9064,Bike,23.248266789755466,7.66,0,0
9065,Motorcycle,96.90889079996025,5.56,0,0
9066,Motorcycle,10.830414355085388,7.22,0,0
9067,Motorcycle,3.005539896557898,1.2,1,0
9068,Car,25.621518267001314,3.64,1,1
9069,Pedestrian,2.5608467706228994,6.96,0,0
9070,Motorcycle,13.690211400459715,7.9,0,0
9071,Car,2.4787938261215317,5.56,0,0
9072,Motorcycle,46.64790547948531,7.07,0,0
9073,Pedestrian,8.415780384103403,4.73,0,0
9074,Bike,21.0693574884733,6.53,0,0
9075,Pedestrian,5.596302187228192,4.31,0,0
9076,Truck,74.84389099932145,4.06,0,0
9077,Bike,29.221123085295343,4.57,0,0
9078,Animal,9.884896321389167,6.07,0,0
9079,Motorcycle,67.33471347809994,1.39,1,0
9080,Animal,2.1872543685892385,7.54,0,0
9081,Truck,41.25868248118258,2.8,1,1
9082,Pedestrian,4.852903952375842,1.4,1,0
9083,Bike,17.325510165914267,6.48,0,0
9084,Pedestrian,5.606240411012681,7.81,0,0
9085,Animal,7.632361350487164,7.9,0,0
9086,Animal,6.006519846376678,5.78,0,0
9087,Motorcycle,99.09463970696169,6.34,0,0
9088,Pedestrian,3.525604989651846,3.46,1,1
9089,Bike,29.513547101292072,6.99,0,0
9090,Bike,27.264352234886314,1.33,1,0
9091,Motorcycle,44.99476664723764,2.87,1,1
9092,Car,86.0803151593225,5.65,0,0
9093,Bike,21.76083398580284,7.54,0,0
9094,Pedestrian,6.02455788590542,3.44,1,1
9095,Truck,34.30388288498625,3.33,1,1
9096,Bike,14.632690457654878,7.06,0,0
9097,Pedestrian,5.997759487363734,2.99,1,1
9098,Truck,62.4617799339153,4.25,0,0
9099,Animal,7.992388457068271,7.7,0,0
9100,Motorcycle,2.860307059054932,6.97,0,0
9101,Pedestrian,7.507265854897696,3.07,1,1
9102,Truck,4.330991031704819,6.84,0,0
9103,Pedestrian,4.751054607432209,7.72,0,0
9104,Car,67.06419028542638,5.51,0,0
9105,Car,29.806066530022502,4.15,0,0
9106,Car,94.31750042843979,2.75,1,1
9107,Truck,76.02595934296586,4.33,0,0
9108,Truck,75.82609963125057,7.57,0,0
9109,Car,92.60720523827278,5.42,0,0
9110,Motorcycle,22.12551337131921,2.64,1,1
9111,Truck,1.7986550611183967,3.33,1,1
9112,Pedestrian,5.889133917127028,0.72,1,0
9113,Bike,29.285010275296756,5.6,0,0
9114,Animal,2.6485761636659406,0.88,1,0
9115,Pedestrian,9.965094234141786,5.74,0,0
9116,Truck,4.815307155432248,2.93,1,1
9117,Pedestrian,5.654547068002168,1.32,1,0
9118,Motorcycle,50.19459002681157,6.83,0,0
9119,Car,26.26337176726528,2.75,1,1
9120,Car,36.96627790904028,4.1,0,0
9121,Truck,21.000423001706086,6.45,0,0
9122,Motorcycle,22.756049362446593,4.91,0,0
9123,Animal,2.648710461764814,7.0,0,0
9124,Motorcycle,99.43638416079396,5.16,0,0
9125,Car,56.102988650904685,4.62,0,0
9126,Motorcycle,47.13537704227347,1.1,1,0
9127,Animal,6.688759921056386,1.18,1,0
9128,Pedestrian,2.2899810046148628,2.66,1,1
9129,Motorcycle,68.89503989648107,5.01,0,0
9130,Car,99.1370611999005,7.84,0,0
9131,Motorcycle,48.983879192603084,2.2,1,1
9132,Pedestrian,1.9251131881179853,1.63,1,0
9133,Truck,51.88255407496012,7.74,0,0
9134,Pedestrian,3.931367930311749,4.58,0,0
9135,Bike,19.637757840787483,3.15,1,1
9136,Pedestrian,1.7725308962739312,7.47,0,0
9137,Animal,7.123768349022283,2.94,1,1
9138,Pedestrian,3.237669509808791,2.64,1,1
9139,Motorcycle,8.476614353234847,3.14,1,1
9140,Pedestrian,9.536399347707025,6.74,0,0
9141,Motorcycle,25.321625514324914,2.83,1,1
9142,Animal,8.012368960208587,1.58,1,0
9143,Bike,5.778708442695423,2.6,1,1
9144,Motorcycle,40.64159809096042,3.24,1,1
9145,Animal,2.1922618299807928,2.95,1,1
9146,Car,98.31283284992307,6.68,0,0
9147,Pedestrian,5.3734264957196345,2.48,1,1
9148,Animal,3.097457734031561,4.66,0,0
9149,Animal,8.173161452064853,0.95,1,0
9150,Pedestrian,8.143848297176168,2.48,1,1
9151,Animal,3.9584850858018137,5.77,0,0
9152,Bike,16.00922167181142,0.6,1,0
9153,Car,86.44064323355741,4.6,0,0
9154,Bike,25.4539748373777,7.91,0,0
9155,Motorcycle,41.31067716258676,3.62,1,1
9156,Car,14.69741867666832,3.56,1,1
9157,Truck,47.978302441984766,7.17,0,0
9158,Car,52.328703999550704,7.48,0,0
9159,Truck,69.22475820497665,7.44,0,0
9160,Pedestrian,5.408152449818237,3.96,1,1
9161,Motorcycle,71.79053948739802,6.3,0,0
9162,Pedestrian,7.562373901193514,7.78,0,0
9163,Truck,4.45146697610237,2.51,1,1
9164,Animal,9.632099772523327,3.07,1,1
9165,Motorcycle,61.214700128025896,5.5,0,0
9166,Car,56.304563073483415,7.19,0,0
9167,Motorcycle,61.196592698140336,1.45,1,0
9168,Pedestrian,5.555739682750271,0.57,1,0
9169,Animal,2.9677530148604605,1.41,1,0
9170,Car,50.64036890261864,7.06,0,0
9171,Car,40.80106422260999,1.29,1,0
9172,Car,34.652315537195065,1.45,1,0
9173,Truck,26.04245995254738,0.77,1,0
9174,Pedestrian,3.9589128948898518,3.51,1,1
9175,Pedestrian,4.100602470105436,0.82,1,0
9176,Pedestrian,9.274923531301885,6.36,0,0
9177,Animal,4.393214219995728,6.85,0,0
9178,Pedestrian,1.8755630270980377,6.94,0,0
9179,Bike,9.053021120140174,3.96,1,1
9180,Car,76.66999185217674,5.46,0,0
9181,Bike,29.342799344061405,0.95,1,0
9182,Bike,29.93917927095746,5.86,0,0
9183,Animal,3.082880653108952,7.51,0,0
9184,Motorcycle,14.400941871920697,7.09,0,0
9185,Animal,2.4164635790637186,4.38,0,0
9186,Pedestrian,7.477395423014922,3.71,1,1
9187,Bike,29.555346910925966,7.4,0,0
9188,Animal,8.519442938005115,6.32,0,0
9189,Pedestrian,8.184543009435156,2.24,1,1
9190,Motorcycle,29.194386123863644,7.97,0,0
9191,Truck,63.69457787137783,4.64,0,0
9192,Bike,9.913679668290172,0.92,1,0
9193,Car,1.4713375433318907,7.67,0,0
9194,Truck,64.02547082850114,1.54,1,0
9195,Bike,3.0429953057495602,6.5,0,0
9196,Animal,5.700137977614055,3.57,1,1
9197,Bike,22.19709453559908,7.29,0,0
9198,Pedestrian,3.021309190998782,0.74,1,0
9199,Bike,15.995129614983249,2.05,1,1
9200,Motorcycle,41.662712416632374,4.66,0,0
9201,Car,38.051891771843,4.02,0,0
9202,Animal,5.013998280751942,2.55,1,1
9203,Motorcycle,69.35970733075894,4.39,0,0
9204,Animal,9.831952163830966,1.02,1,0
9205,Bike,12.681181121366015,2.05,1,1
9206,Animal,3.240842710470444,0.69,1,0
9207,Truck,46.404675253058954,2.51,1,1
9208,Car,4.827350210365108,5.21,0,0
9209,Bike,13.234604898378175,6.31,0,0
9210,Bike,22.93112275698902,4.33,0,0
9211,Pedestrian,9.956051987680208,3.28,1,1
9212,Car,16.467783517324012,5.42,0,0
9213,Motorcycle,68.44977037318203,0.89,1,0
9214,Animal,7.616826799639824,7.13,0,0
9215,Truck,43.97776634865053,7.56,0,0
9216,Bike,13.048889140040677,4.84,0,0
9217,Truck,31.311798471462225,5.97,0,0
9218,Pedestrian,8.07347635409259,7.65,0,0
9219,Animal,9.754074102878327,5.32,0,0
9220,Car,49.84638472096292,5.4,0,0
9221,Motorcycle,33.73584849049886,1.81,1,0
9222,Truck,74.38862586831121,3.12,1,1
9223,Motorcycle,84.93851621059675,1.68,1,0
9224,Truck,69.79163765299351,1.92,1,0
9225,Animal,4.848077243636689,1.68,1,0
9226,Animal,9.19757546759484,1.35,1,0
9227,Pedestrian,8.275785554020905,2.05,1,1
9228,Truck,34.57080352821713,6.52,0,0
9229,Car,85.77585351550687,4.0,1,1
9230,Truck,53.249074237661226,4.71,0,0
9231,Motorcycle,18.838987006051955,6.24,0,0
9232,Car,83.21276696310353,3.1,1,1
9233,Pedestrian,5.9279446565442875,6.87,0,0
9234,Animal,1.9827556010325913,1.07,1,0
9235,Motorcycle,46.83704521614659,4.94,0,0
9236,Truck,79.72052758008707,0.79,1,0
9237,Pedestrian,5.414645492694682,4.86,0,0
9238,Truck,37.51714763163079,5.98,0,0
9239,Animal,6.3801615032470576,2.69,1,1
9240,Motorcycle,72.10708055141836,7.49,0,0
9241,Pedestrian,2.8366744658395913,2.06,1,1
9242,Motorcycle,48.91975137988722,0.88,1,0
9243,Bike,7.41407610620381,6.65,0,0
9244,Pedestrian,9.170829798266691,1.97,1,0
9245,Truck,7.69757729227261,3.83,1,1
9246,Animal,5.93898122956535,3.96,1,1
9247,Truck,29.720555499776104,7.94,0,0
9248,Animal,6.503072951563814,3.7,1,1
9249,Bike,4.747777742306433,7.19,0,0
9250,Animal,4.149236660070523,6.27,0,0
9251,Pedestrian,6.864274716516741,6.52,0,0
9252,Truck,54.951323229654015,5.36,0,0
9253,Truck,63.137796898139996,1.76,1,0
9254,Bike,4.172210969739892,4.29,0,0
9255,Car,73.60197279768073,6.95,0,0
9256,Bike,7.7010419895588065,3.42,1,1
9257,Motorcycle,79.06426644164974,5.99,0,0
9258,Bike,23.151271482483978,6.05,0,0
9259,Pedestrian,3.3904848070959224,3.75,1,1
9260,Bike,14.924435422220876,7.29,0,0
9261,Animal,9.283420351963885,7.75,0,0
9262,Animal,2.6679622425064813,7.8,0,0
9263,Motorcycle,59.50219204438729,1.92,1,0
9264,Bike,13.399250995873672,4.91,0,0
9265,Animal,2.5132559388001763,6.86,0,0
9266,Motorcycle,32.14915535689121,7.48,0,0
9267,Car,50.08009002784406,3.42,1,1
9268,Truck,45.88039974724653,1.83,1,0
9269,Bike,2.651424075558472,6.31,0,0
9270,Motorcycle,71.4307165055271,2.25,1,1
9271,Pedestrian,3.5091427529455617,3.9,1,1
9272,Motorcycle,98.33135852099814,1.98,1,0
9273,Truck,18.85911928057727,6.63,0,0
9274,Truck,44.60393212396609,7.45,0,0
9275,Motorcycle,89.78880444778221,6.36,0,0
9276,Motorcycle,50.98029698012089,3.55,1,1
9277,Pedestrian,3.202296120984668,7.12,0,0
9278,Motorcycle,93.90032062947587,4.23,0,0
9279,Car,77.21064089584976,4.11,0,0
9280,Pedestrian,2.7821293862829806,3.8,1,1
9281,Car,5.916656611069948,4.75,0,0
9282,Bike,21.74976733132011,2.78,1,1
9283,Car,70.05215771802932,0.75,1,0
9284,Car,14.076403403836936,6.03,0,0
9285,Motorcycle,55.82383035339136,3.56,1,1
9286,Animal,2.2521623826298693,6.92,0,0
9287,Car,64.23085480669134,2.27,1,1
9288,Car,69.38419187582477,4.44,0,0
9289,Car,14.054660300793529,1.67,1,0
9290,Motorcycle,20.939610244814972,4.37,0,0
9291,Animal,8.599086952167532,4.1,0,0
9292,Bike,28.894351529785588,7.11,0,0
9293,Car,99.008862752465,2.1,1,1
9294,Truck,57.563801422363504,2.84,1,1
9295,Animal,6.520344200883391,4.19,0,0
9296,Car,90.21705024556398,3.46,1,1
9297,Car,5.414603301712852,1.05,1,0
9298,Animal,6.676018210567014,0.98,1,0
9299,Animal,4.0652210377976985,2.53,1,1
9300,Truck,47.99710029137124,1.82,1,0
9301,Motorcycle,44.42592247437056,2.91,1,1
9302,Car,71.68511450216494,5.15,0,0
9303,Motorcycle,67.27154095089752,1.32,1,0
9304,Car,77.05024411493694,5.58,0,0
9305,Animal,1.5533058658047716,2.59,1,1
9306,Truck,74.45532823352173,2.32,1,1
9307,Motorcycle,17.229889633402138,3.76,1,1
